idCategoria|Categoría|horarios|idEstablecimiento
16463|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38672
16464|TERCERA / 2 TENEDORES|Lunes a viernes 06:00 a 20:00|38673
16465|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38674
16466|SEGUNDA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38675
16467|SEGUNDA / 3 TENEDORES|Lunes a Viernes 08h30 a 17h00|38676
16468|SEGUNDA|Lunes a viernes 06:00 a 20:00|38677
16469|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38678
16470|LUJO / 5 TENEDORES|Lunes a sabado de 08:00 a22:00|38679
16471|TERCERA|Lunes a sabado de 08:00 a22:00|38680
16472|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38681
16473|SEGUNDA|Lunes a sabado de 08:00 a22:00|38682
16474|SEGUNDA / 2 COPAS|Lunes a sabado de 08:00 a22:00|38683
16475|PRIMERA|Lunes a sabado de 08:00 a22:00|38684
16476|TERCERA|Lunes a sabado de 08:00 a22:00|38685
16477|CUARTA|Lunes a viernes de 08:00 a 18:00|38686
16478|TERCERA|Lunes a domingo 24 horas|38687
16479|CUARTA|Lunes a viernes 06:00 a 20:00|38688
16480|TERCERA|Lunes a domingo 24 horas|38689
16481|(1) Un tenedor|Lunes a domingo 24 horas|38690
16482|CUARTA|Lunes a sabado de 08:00 a22:00|38691
16483|TERCERA|Lunes a domingo 24 horas|38692
16484|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38693
16485|TERCERA / 2 TENEDORES|Lunes a sabado de 06:00 a22:00|38694
16486|PRIMERA|Lunes a sabado de 08:00 a22:00|38695
16487|TERCERA / 1 COPA|Lunes a sabado de 06:00 a22:00|38696
16488|PRIMERA / 1 TAZA|Lunes a sabado de 08:00 a22:00|38697
16489|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38698
16490|2 ESTRELLAS|Lunes a Viernes 08h30 a 17h00|38699
16491|CUARTA / 1 TENEDOR|lunes a sabado de 8:00 a 18:00|38700
16492|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38701
16493|(1) Una tazas|Lunes a sabado de 08:00 a22:00|38702
16494|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|38703
16495|CUARTA|Lunes a sabado de 08:00 a22:00|38704
16496|PRIMERA / 1 TAZA|Lunes a viernes 06:00 a 20:00|38705
16497|TERCERA|Lunes a sabado de 08:00 a22:00|38706
16498|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38707
16499|TERCERA|Lunes a sabado de 08:00 a22:00|38708
16500|2 Estrellas|Lunes a sabado de 08:00 a22:00|38709
16501|TERCERA|Lunes a sabado de 08:00 a22:00|38710
16502|3 ESTRELLAS|Lunes a viernes 06:00 a 20:00|38711
16503|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|38712
16504|TERCERA|Lunes a sabado de 08:00 a22:00|38713
16505|TERCERA / 2 TENEDORES|Lunes a viernes 06:00 a 20:00|38714
16506|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38715
16507|Categoría única|Lunes a viernes 06:00 a 20:00|38716
16508|SEGUNDA|Lunes a sabado de 08:00 a22:00|38717
16509|(1) Una copa|Lunes a viernes 06:00 a 20:00|38718
16510|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|38719
16511|CUARTA / 1 TENEDOR|Lunes a viernes 06:00 a 20:00|38720
16512|(1) Un tenedor|Lunes a viernes 06:00 a 20:00|38721
16513|2 ESTRELLAS|Lunes a viernes 06:00 a 20:00|38722
16514|CUARTA|Lunes a sabado de 08:00 a22:00|38723
16515|CUARTA|Lunes a sabado de 08:00 a22:00|38724
16516|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38725
16517|TERCERA|Lunes a sabado de 08:00 a22:00|38726
16518|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38727
16519|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38728
16520|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38729
16521|TERCERA|Lunes a viernes 06:00 a 20:00|38730
16522|TERCERA|Lunes a viernes 06:00 a 20:00|38731
16523|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38732
16524|TERCERA|Lunes a viernes 06:00 a 20:00|38733
16525|TERCERA|Lunes a viernes 06:00 a 20:00|38734
16526|3 Estrellas|Lunes a sabado de 08:00 a22:00|38735
16527|1 Estrellas|Lunes a viernes 06:00 a 20:00|38736
16528|TERCERA / 2 TENEDORES|Lunes a viernes 06:00 a 20:00|38737
16529|TERCERA / 2 TENEDORES|Lunes a viernes 06:00 a 20:00|38738
16530|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38739
16531|CUARTA|Lunes a sabado de 08:00 a22:00|38740
16532|Categoría única|Lunes a sabado de 08:00 a22:00|38741
16533|SEGUNDA|Lunes a sabado de 08:00 a22:00|38742
16534|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38743
16535|TERCERA|Lunes a sabado de 08:00 a22:00|38744
16536|Categoría única|Lunes a sabado de 08:00 a22:00|38745
16537|TERCERA|Lunes a sabado de 08:00 a22:00|38746
16538|SEGUNDA|Lunes a sabado de 08:00 a22:00|38747
16539|(1) Una tazas|Lunes a sabado de 08:00 a22:00|38748
16540|4 Estrellas|Lunes a sabado de 08:00 a22:00|38749
16541|SEGUNDA|Lunes a sabado de 08:00 a22:00|38750
16542|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38751
16543|CUARTA|Lunes a sabado de 08:00 a22:00|38752
16544|1 Estrellas|Lunes a sabado de 08:00 a22:00|38753
16545|SEGUNDA|Lunes a sabado de 08:00 a22:00|38754
16546|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38755
16547|SEGUNDA|Lunes a sabado de 08:00 a22:00|38756
16548|SEGUNDA|Lunes a sabado de 08:00 a22:00|38757
16549|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38758
16550|PRIMERA / 4 TENEDORES|Lunes a sabado de 08:00 a22:00|38759
16551|SEGUNDA|Lunes a sabado de 08:00 a22:00|38760
16552|TERCERA|Lunes a sabado de 08:00 a22:00|38761
16553|Categoría única|Lunes a sabado de 08:00 a22:00|38762
16554|TERCERA|Lunes a sabado de 08:00 a22:00|38763
16555|TERCERA|Lunes a sabado de 08:00 a22:00|38764
16556|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38765
16557|TERCERA|Lunes a sabado de 08:00 a22:00|38766
16558|TERCERA|Lunes a sabado de 08:00 a22:00|38767
16559|SEGUNDA|Lunes a sabado de 08:00 a22:00|38768
16560|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38769
16561|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38770
16562|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38771
16563|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38772
16564|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38773
16565|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38774
16566|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38775
16567|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38776
16568|(4) Cuatro tenedores|Lunes a sabado de 08:00 a22:00|38777
16569|TERCERA|Lunes a sabado de 08:00 a22:00|38778
16570|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38779
16571|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38780
16572|TERCERA|Lunes a sabado de 08:00 a22:00|38781
16573|SEGUNDA / 2 COPAS|Lunes a sabado de 08:00 a22:00|38782
16574|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38783
16575|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38784
16576|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38785
16577|CUARTA|Lunes a sabado de 08:00 a22:00|38786
16578|CUARTA|Lunes a sabado de 08:00 a22:00|38787
16579|TERCERA|Lunes a sabado de 08:00 a22:00|38788
16580|1 Estrellas|Lunes a sabado de 08:00 a22:00|38789
16581|TERCERA|Lunes a sabado de 08:00 a22:00|38790
16582|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38791
16583|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38792
16584|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38793
16585|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38794
16586|2 Estrellas|Lunes a sabado de 08:00 a22:00|38795
16587|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38796
16588|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38797
16589|PRIMERA / 4 TENEDORES|Lunes a sabado de 08:00 a22:00|38798
16590|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38799
16591|Categoría única|Lunes a sabado de 08:00 a22:00|38800
16592|TERCERA|Lunes a sabado de 08:00 a22:00|38801
16593|TERCERA|Lunes a sabado de 08:00 a22:00|38802
16594|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|38803
16595|TERCERA|Lunes a viernes 06:00 a 20:00|38804
16596|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38805
16597|SEGUNDA|Lunes a viernes 06:00 a 20:00|38806
16598|TERCERA|Lunes a viernes 06:00 a 20:00|38807
16599|Categoría única|Lunes a viernes 06:00 a 20:00|38808
16600|TERCERA / 1 COPA|Lunes a viernes 06:00 a 20:00|38809
16601|Categoría única|Lunes a viernes 06:00 a 20:00|38810
16602|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38811
16603|PRIMERA / 3 COPAS|Lunes a viernes 06:00 a 20:00|38812
16604|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38813
16605|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38814
16606|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38815
16607|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38816
16608|SEGUNDA|Lunes a sabado de 08:00 a22:00|38817
16609|CUARTA|Lunes a sabado de 08:00 a22:00|38818
16610|SEGUNDA|Lunes a sabado de 08:00 a22:00|38819
16611|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38820
16612|PRIMERA / 1 TAZA|Lunes a sabado de 08:00 a22:00|38821
16613|1 Estrellas|Lunes a sabado de 08:00 a22:00|38822
16614|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38823
16615|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38824
16616|CUARTA|Lunes a sabado de 08:00 a22:00|38825
16617|CUARTA|Lunes a sabado de 08:00 a22:00|38826
16618|1 Estrellas|Lunes a sabado de 08:00 a22:00|38827
16619|TERCERA|Lunes a sabado de 08:00 a22:00|38828
16620|TERCERA|Lunes a sabado de 08:00 a22:00|38829
16621|(3) Tres tenedores|Lunes a sabado de 08:00 a22:00|38830
16622|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38831
16623|CUARTA|Lunes a sabado de 08:00 a22:00|38832
16624|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38833
16625|SEGUNDA|Lunes a sabado de 08:00 a22:00|38834
16626|3 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38835
16627|SEGUNDA / 2 COPAS|Lunes a sabado de 08:00 a22:00|38836
16628|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38837
16629|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38838
16630|SEGUNDA|Lunes a viernes 06:00 a 20:00|38839
16631|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38840
16632|SEGUNDA|Lunes a viernes 06:00 a 20:00|38841
16633|(1) Una taza|Lunes a viernes 06:00 a 20:00|38842
16634|SEGUNDA / 2 COPAS|Lunes a viernes 06:00 a 20:00|38843
16635|TERCERA|Lunes a sabado de 08:00 a22:00|38844
16636|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38845
16637|SEGUNDA|Lunes a sabado de 08:00 a22:00|38846
16638|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38847
16639|TERCERA|Lunes a sabado de 08:00 a22:00|38848
16640|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|38849
16641|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38850
16642|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38851
16643|CUARTA|Lunes a sabado de 08:00 a22:00|38852
16644|(1) Un tenedor|Lunes a viernes de 9:00 a 15:00, Lunes a viernes de 16:00 a 22:00|38853
16645|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38854
16646|PRIMERA / 4 TENEDORES|Lunes a sabado de 08:00 a22:00|38855
16647|(2) Dos tenedores|Lunes a Viernes 08h30 a 17h00|38856
16648|(1) Una copa|Lunes a viernes 06:00 a 20:00|38857
16649|TERCERA|Lunes a viernes 06:00 a 20:00|38858
16650|PRIMERA|Lunes a viernes 06:00 a 20:00|38859
16651|TERCERA|Lunes a viernes 06:00 a 20:00|38860
16652|CUARTA|Lunes a sabado de 08:00 a22:00|38861
16653|TERCERA|Lunes a sabado de 08:00 a22:00|38862
16654|TERCERA|Lunes a sabado de 08:00 a22:00|38863
16655|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38864
16656|PRIMERA / 4 TENEDORES|Lunes a sabado de 08:00 a22:00|38865
16657|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38866
16658|TERCERA|Lunes a sabado de 08:00 a22:00|38867
16659|2 Estrellas|Lunes a sabado de 08:00 a22:00|38868
16660|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38869
16661|SEGUNDA / 2 COPAS|Lunes a sabado de 08:00 a22:00|38870
16662|1 Estrellas|Lunes a sabado de 08:00 a22:00|38871
16663|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38872
16664|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38873
16665|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|38874
16666|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38875
16667|SEGUNDA|Lunes a viernes 06:00 a 20:00|38876
16668|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38877
16669|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38878
16670|1 ESTRELLAS|Lunes a viernes 06:00 a 20:00|38879
16671|(1) Una copa|Lunes a viernes 06:00 a 20:00|38880
16672|(1) Una copa|Lunes a sabado de 08:00 a22:00|38881
16673|CUARTA|Lunes a sabado de 08:00 a22:00|38882
16674|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38883
16675|TERCERA|Lunes a sabado de 08:00 a22:00|38884
16676|TERCERA|Lunes a sabado de 08:00 a22:00|38885
16677|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38886
16678|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38887
16679|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38888
16680|(2) Dos copas|Lunes a sabado de 08:00 a22:00|38889
16681|PRIMERA / 1 TAZA|Lunes a sabado de 08:00 a22:00|38890
16682|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38891
16683|TERCERA|Lunes a sabado de 08:00 a22:00|38892
16684|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38893
16685|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38894
16686|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38895
16687|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38896
16688|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38897
16689|PRIMERA / 4 TENEDORES|Lunes a sabado de 08:00 a22:00|38898
16690|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38899
16691|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38900
16692|1 Estrellas|Lunes a sabado de 08:00 a22:00|38901
16693|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38902
16694|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38903
16695|3 Estrellas|Lunes a sabado de 08:00 a22:00|38904
16696|TERCERA|Lunes a viernes 06:00 a 20:00|38905
16697|2 ESTRELLAS|Lunes a viernes 06:00 a 20:00|38906
16698|TERCERA|Lunes a sabado de 08:00 a22:00|38907
16699|3 Estrellas|Lunes a Viernes 08h30 a 17h00|38908
16700|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38909
16701|TERCERA|Lunes a sabado de 08:00 a22:00|38910
16702|TERCERA|Lunes a sabado de 08:00 a22:00|38911
16703|TERCERA / 1 COPA|Lunes a sabado de 08:00 a22:00|38912
16704|TERCERA|Lunes a sabado de 08:00 a22:00|38913
16705|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38914
16706|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38915
16707|TERCERA|Lunes a sabado de 08:00 a22:00|38916
16708|TERCERA|Lunes a viernes 06:00 a 20:00|38917
16709|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38918
16710|(1) Una taza|Lunes a Viernes 08h30 a 17h00|38919
16711|TERCERA|Lunes a sabado de 08:00 a22:00|38920
16712|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|38921
16713|SEGUNDA|Lunes a sabado de 08:00 a22:00|38922
16714|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38923
16715|1 Estrellas|Lunes a viernes 06:00 a 20:00|38924
16716|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38925
16717|1 Estrellas|Lunes a sabado de 08:00 a22:00|38926
16718|1 Estrellas|Lunes a sabado de 08:00 a22:00|38927
16719|SEGUNDA / 2 COPAS|Lunes a viernes 06:00 a 20:00|38928
16720|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38929
16721|SEGUNDA|Lunes a sabado de 08:00 a22:00|38930
16722|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38931
16723|CUARTA|Lunes a sabado de 08:00 a22:00|38932
16724|CUARTA / 1 TENEDOR|Lunes a viernes 06:00 a 20:00|38933
16725|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|38934
16726|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38935
16727|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38936
16728|(1) Un tenedor|Lunes a sabado de 08:00 a22:00|38937
16729|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38938
16730|SEGUNDA|Lunes a sabado de 08:00 a22:00|38939
16731|CUARTA / 1 TENEDOR|Lunes a viernes 06:00 a 20:00|38940
16732|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38941
16733|SEGUNDA|Lunes a sabado de 08:00 a22:00|38942
16734|1 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38943
16735|TERCERA|Lunes a sabado de 08:00 a22:00|38944
16736|CUARTA|Lunes a sabado de 08:00 a22:00|38945
16737|TERCERA|Lunes a sabado de 08:00 a22:00|38946
16738|SEGUNDA|Lunes a viernes 06:00 a 20:00|38947
16739|1 Estrellas|Lunes a viernes 06:00 a 20:00|38948
16740|(1) Una taza|Lunes a viernes 06:00 a 20:00|38949
16741|SEGUNDA|Lunes a viernes de 08:00 a 18:00|38950
16742|SEGUNDA / 3 TENEDORES|Lunes a sabado de 06:00 a22:00|38951
16743|TERCERA|Lunes a sabado de 08:00 a22:00|38952
16744|TERCERA|Lunes a Viernes 08h30 a 17h00|38953
16745|3 Estrellas|Lunes a sabado de 08:00 a22:00|38954
16746|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38955
16747|(1) Un tenedor|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38956
16748|TERCERA|Lunes a viernes de 08:00 a 18:00|38957
16749|TERCERA|Lunes a Domingo 24 horas|38958
16750|(1) Una taza|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38959
16751|PRIMERA / 1 TAZA|Lunes a Domingo 24 horas|38960
16752|SEGUNDA / 3 TENEDORES|Lunes a Viernes 08h30 a 17h30|38961
16753|SEGUNDA|Lunes a Viernes 08h30 a 17h30|38962
16754|TERCERA / 2 TENEDORES|Lunes a Viernes 08h30 a 17h30|38963
16755|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38964
16756|SEGUNDA|Lunes a sabado de 08:00 a22:00|38965
16757|2 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38966
16758|TERCERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38967
16759|TERCERA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38968
16760|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38969
16761|TERCERA|Lunes a viernes de 08:00 a 18:00|38970
16762|CUARTA|Lunes a domingo 24 horas|38971
16763|TERCERA|Lunes a Domingo 24 horas|38972
16764|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|38973
16765|TERCERA|Lunes a sabado de 08:00 a22:00|38974
16766|CUARTA|Lunes a sabado de 08:00 a22:00|38975
16767|(1) Un tenedor|Lunes a Domingo 24 horas|38976
16768|TERCERA|Lunes a Domingo 24 horas|38977
16769|(1) Un tenedor|Lunes a Domingo 24 horas|38978
16770|TERCERA|Lunes a viernes a partir de las 08h00 hasta 17h00|38979
16771|1 ESTRELLAS|Lunes a domingo 24 horas|38980
16772|1 ESTRELLAS|Lunes a Domingo 24 horas|38981
16773|1 ESTRELLAS|Lunes a domingo 24 horas|38982
16774|PRIMERA / 4 TENEDORES|Lunes a Domingo 24 horas|38983
16775|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|38984
16776|SEGUNDA / 3 TENEDORES|Lunes a domingo 24 horas|38985
16777|TERCERA|Lunes a Viernes 08h30 a 17h00|38986
16778|TERCERA / 2 TENEDORES|Lunes a Domingo 24 horas|38987
16779|PRIMERA / 1 TAZA|Lunes a Domingo 24 horas|38988
16780|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|38989
16781|CUARTA / 1 TENEDOR|Lunes a sabado de 08:00 a22:00|38990
16782|TERCERA / 2 TENEDORES|Lunes a domingo 24 horas|38991
16783|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|38992
16784|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|38993
16785|(2) Dos tenedores|Lunes a viernes 06:00 a 20:00|38994
16786|PRIMERA / 1 TAZA|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38995
16787|CUARTA / 1 TENEDOR|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38996
16788|SEGUNDA / 2 COPAS|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|38997
16789|3 ESTRELLAS|Lunes a sabado de 08:00 a22:00|38998
16790|(1) Una tazas|Lunes a domingo 24 horas|38999
16791|SEGUNDA / 3 TENEDORES|Lunes a Domingo 24 horas|39000
16792|CUARTA|Lunes a sabado de 08:00 a22:00|39001
16793|CUARTA / 1 TENEDOR|Lunes a Viernes 08h30 a 17h00|39002
16794|CUARTA / 1 TENEDOR|lunes a sabado de 8:00 a 18:00|39003
16795|TERCERA|Lunes a Domingo 24 horas|39004
16796|TERCERA|Lunes a domingo 24 horas|39005
16797|TERCERA|Lunes a sabado de 08:00 a22:00|39006
16798|CUARTA / 1 TENEDOR|Lunes a Domingo 24 horas|39007
16799|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|39008
16800|SEGUNDA / 2 COPAS|Lunes a Domingo 24 horas|39009
16801|1 Estrellas|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|39010
16802|1 Estrellas|Lunes a sabado de 08:00 a22:00|39011
16803|TERCERA|Lunes a viernes de 08:00 a 18:00|39012
16804|CUARTA / 1 TENEDOR|Lunes a viernes de 08:00 a 18:00|39013
16805|TERCERA / 1 COPA|Lunes a viernes 06:00 a 20:00|39014
16806|TERCERA|Lunes a viernes de 08:00 a 18:00|39015
16807|SEGUNDA / 3 TENEDORES|lunes y jueves desde las 12:00 hasta la 01:00, viernes y sabados desde las 12:00 hasta las 04:00, domingos desde las 12:00 hasta las 20:00|39016
16808|(1) Un tenedor|Lunes a domingo 24 horas|39017
16809|CUARTA / 1 TENEDOR|Lunes a Viernes 08h30 a 17h30|39018
16810|TERCERA / 2 TENEDORES|Lunes a viernes 06:00 a 20:00|39019
16811|1 ESTRELLAS|Lunes a sabado de 08:00 a22:00|39020
16812|PRIMERA / 3 COPAS|Lunes a Domingo 24 horas|39021
16813|SEGUNDA / 3 TENEDORES|Lunes a sabado de 08:00 a22:00|39022
16814|3 Estrellas|Lunes a sabado de 08:00 a22:00|39023
16815|2 Estrellas|Lunes a sabado de 08:00 a22:00|39024
16816|PRIMERA / 1 TAZA|Lunes a sabado de 08:00 a22:00|39025
16817|PRIMERA / 1 TAZA|Lunes a Viernes 08h30 a 17h30|39026
16818|PRIMERA / 3 COPAS|Lunes a sabado de 08:00 a22:00|39027
16819|SEGUNDA / 3 TENEDORES|Lunes a viernes 06:00 a 20:00|39028
16820|CUARTA / 1 TENEDOR|Lunes a viernes 06:00 a 20:00|39029
16821|PRIMERA / 1 TAZA|Lunes a viernes 06:00 a 20:00|39030
16822|(1) Un tenedor|Lunes a Viernes 08h30 a 17h30|39031
16823|PRIMERA / 3 COPAS|Lunes a Viernes 08h30 a 17h30|39032
16824|TERCERA / 2 TENEDORES|Lunes a sabado de 08:00 a22:00|39033
16825|TERCERA / 2 TENEDORES|Lunes a Viernes 08h30 a 17h00|39034
